topic,query_type,query,page,position,url,domain,title,timestamp,source,wikipedia_page,domains,status,status_raw,summary,reason
overfishing,neutral,fisheries management research,2,9,https://theconversation.com/recreational-fishing-in-the-us-catches-far-more-fish-than-previously-estimated-276812,theconversation.com,Recreational fishing in the US catches far more fish than ...,2026-05-09 20:45:07,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
overfishing,neutral,fisheries management research,3,6,https://theconversation.com/recreational-fishing-in-the-us-catches-far-more-fish-than-previously-estimated-276812,theconversation.com,Recreational fishing in the US catches far more fish than ...,2026-05-09 20:45:19,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
overfishing,slanted,bycatch dolphin deaths,3,8,https://www.bbc.com/future/article/20180515-the-crime-scene-detectives-solving-dolphin-deaths,bbc.com,The crime scene investigators solving dolphin deaths,2026-05-09 20:46:05,BBC(British Broadcasting Corporation),BBC,bbc.com,reliable,Generally reliable,"BBC is a Britishpublicly funded broadcaster. It is considered generally reliable. This includesBBC News, BBC documentaries, and the BBC History site (onBBC Online). However, this excludes BBC projects that incorporateuser-generated content(such ash2g2and theBBC Domesday Project) and BBC publications with reduced editorial oversight (such asCollective).Statements of opinionshould conform to the corresponding guideline.",domain bbc.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
overfishing,slanted,fish farm pollution,1,1,https://www.theguardian.com/world/2026/may/04/norwegian-fish-farms-polluting-fjords-with-waste-likened-to-raw-sewage-of-millions-of-people,theguardian.com,Norwegian fish farms polluting fjords with waste likened to ' ...,2026-05-09 20:47:07,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
overfishing,slanted,fish farm pollution,3,3,https://theconversation.com/fish-farming-is-booming-in-lake-victoria-but-pollution-and-disease-are-wiping-out-millions-how-to-reduce-losses-266073,theconversation.com,"Fish farming is booming in Lake Victoria, but pollution and ...",2026-05-09 20:47:45,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
poverty,slanted,poverty traps,3,2,https://www.theatlantic.com/podcasts/archive/2025/05/the-myth-of-the-poverty-trap/682786/,theatlantic.com,The Myth of the Poverty Trap,2026-05-09 20:56:00,The Atlantic(The Atlantic Monthly),The_Atlantic,theatlantic.com;1072-7825;2151-9463,reliable,Generally reliable,"The Atlanticis considered generally reliable. Editors should beware thatThe Atlanticdoes not always clearly delineate between reporting and opinion content; opinion pieces, including all articles in the ""Ideas"" column (theatlantic.com/ideas/), are governed byWP:RSOPINION.",domain theatlantic.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,neutral,public school data,1,8,https://www.nytimes.com/2026/05/08/upshot/public-schools-enrollment-crisis.html,nytimes.com,U.S. Schools Face a Crisis as the Number of Children Drops,2026-05-09 20:57:34,The New York Times(NYT),The_New_York_Times,0362-4331;1553-8095;nytimes.com,reliable,Generally reliable,"There is consensus thatThe New York Timesis generally reliable.WP:RSOPINIONshould be used to evaluate opinion columns, whileWP:NEWSBLOGshould be used for the blogs onThe New York Times's website. The 2018 RfC citesWP:MEDPOPto establish that popular press sources such asThe New York Timesshould generally not be used to supportmedical claims.",domain nytimes.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,common core failures,3,4,https://www.nytimes.com/2019/12/06/us/common-core.html,nytimes.com,"After 10 Years of Hopes and Setbacks, What Happened to ...",2026-05-09 21:00:01,The New York Times(NYT),The_New_York_Times,0362-4331;1553-8095;nytimes.com,reliable,Generally reliable,"There is consensus thatThe New York Timesis generally reliable.WP:RSOPINIONshould be used to evaluate opinion columns, whileWP:NEWSBLOGshould be used for the blogs onThe New York Times's website. The 2018 RfC citesWP:MEDPOPto establish that popular press sources such asThe New York Timesshould generally not be used to supportmedical claims.",domain nytimes.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,common core failures,3,6,https://www.washingtonpost.com/education/2021/04/05/common-core-failed-school-reform/,washingtonpost.com,Why the Common Core standards failed — and what it ...,2026-05-09 21:00:02,"The Washington Post(The Post,WaPo,TWP)",The_Washington_Post,0190-8286;washingtonpost.com,reliable,Generally reliable,Most editors considerThe Washington Postgenerally reliable. Some editors note thatWP:NEWSBLOGshould be used to evaluate blog posts onThe Washington Post's website.,domain washingtonpost.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,school voucher controversy,3,3,https://time.com/6272666/school-voucher-programs-hurt-students/,time.com,How School Voucher Programs Hurt Students,2026-05-09 21:02:59,Time,Time_(magazine),time.com;0040-781x,reliable,Generally reliable,"There is consensus thatTimeis generally reliable.Time'smagazine blogs, including Techland, should be handled with the appropriate policy. Refer toWP:NEWSORGfor guidance onop-eds, which should only be used withattribution.",domain time.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,school voucher controversy,3,5,https://ballotpedia.org/The_nation%27s_broadest_school_voucher_program_upheld_in_the_Indiana_Supreme_Court_amid_controversy,ballotpedia.org,The nation's broadest school voucher program upheld in ...,2026-05-09 21:03:00,Ballotpedia,Ballotpedia,ballotpedia.org,reliable,Generally reliable,"There is a consensus that Ballotpedia is generally reliable. It has a professional editorial staff, corrections policy, and significantWP:USEBYOTHERS.",domain ballotpedia.org matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,school voucher controversy,3,10,https://nymag.com/intelligencer/article/texas-private-school-vouchers-josh-cowen-research.html,nymag.com,Why Texas Private-School Vouchers Are Bad for Children,2026-05-09 21:03:01,"New York(Vulture,The Cut,Grub Street,Daily Intelligencer)",New_York_(magazine),nymag.com;0028-7369,reliable,Generally reliable,"There is consensus thatNew Yorkmagazine, including its subsidiary websiteVulture, is generally reliable. There is no consensus on whether it is generally reliable for contentious statements.See also:Polygon (pre-2025),The Verge,Vox",domain nymag.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,student loan debt crisis,1,7,https://www.thetimes.com/money/family-finances/article/worst-salary-with-student-loan-mz5cs8b62,thetimes.com,Why £47000 is a danger salary for a graduate with ...,2026-05-09 21:05:40,"The Times(The Times of London,The London Times,The Sunday Times)",The_Times,0140-0460;thetimes.com,reliable,Generally reliable,"The Times, including its sister paperThe Sunday Times, is considered generally reliable.",domain thetimes.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,student loan debt crisis,2,4,https://www.npr.org/2026/02/10/nx-s1-5690186/student-loan-default-repayment,npr.org,"Student loan defaults are up, as borrowers fail to make ...",2026-05-09 21:05:53,NPR(National Public Radio),NPR,npr.org,reliable,Generally reliable,"There is consensus that NPR, an American public service broadcaster, is generally reliable for news and statements of fact. NPR'sopinion piecesshould only be used withattribution.",domain npr.org matches reliable domain from file raw_wikipedia_perennial_sources.csv
education,slanted,student loan debt crisis,3,6,https://www.csmonitor.com/USA/Education/2026/0502/trump-student-loan-debt,csmonitor.com,Student loan payments to rise for millions,2026-05-09 21:06:08,"The Christian Science Monitor(CSM,CS Monitor)",The_Christian_Science_Monitor,0882-7729;csmonitor.com,reliable,Generally reliable,The Christian Science Monitoris considered generally reliable for news.,domain csmonitor.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
healthcare,slanted,medicare for all costs,1,5,https://www.npr.org/2019/11/01/775339519/heres-how-warren-finds-20-5-trillion-to-pay-for-medicare-for-all,npr.org,Here's How Warren Finds $20.5 Trillion To Pay For ' ...,2026-05-09 21:07:20,NPR(National Public Radio),NPR,npr.org,reliable,Generally reliable,"There is consensus that NPR, an American public service broadcaster, is generally reliable for news and statements of fact. NPR'sopinion piecesshould only be used withattribution.",domain npr.org matches reliable domain from file raw_wikipedia_perennial_sources.csv
healthcare,slanted,medicare for all costs,3,5,https://www.nytimes.com/interactive/2019/04/10/upshot/medicare-for-all-bernie-sanders-cost-estimates.html,nytimes.com,Would 'Medicare for All' Save Billions or Cost Billions?,2026-05-09 21:07:54,The New York Times(NYT),The_New_York_Times,0362-4331;1553-8095;nytimes.com,reliable,Generally reliable,"There is consensus thatThe New York Timesis generally reliable.WP:RSOPINIONshould be used to evaluate opinion columns, whileWP:NEWSBLOGshould be used for the blogs onThe New York Times's website. The 2018 RfC citesWP:MEDPOPto establish that popular press sources such asThe New York Timesshould generally not be used to supportmedical claims.",domain nytimes.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
healthcare,slanted,medicare for all costs,3,8,https://thehill.com/policy/healthcare/465894-new-study-full-scale-medicare-for-all-costs-32-trillion-over-10-years/,thehill.com,New study: Full-scale 'Medicare for All' costs $32 trillion ...,2026-05-09 21:07:55,The Hill,The_Hill_(newspaper),1521-1568;thehill.com,reliable,Generally reliable,"The Hillis considered generally reliable for American politics. The publication'sopinion piecesshould be handled with the appropriate guideline. The publication'scontributorpieces, labeled in theirbylines, receive minimal editorial oversight and should be treated as equivalent toself-published sources. Some editors have expressed concerns about the reliability ofRising, a talk show produced byThe Hill.",domain thehill.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
