domain,domain_count,urls
cedars-sinai.org,2,https://www.cedars-sinai.org/stories-and-insights/expert-advice/bariatric-surgery-myths-misconceptions;https://www.cedars-sinai.org/health-library/diseases-and-conditions/l/lactose-intolerance.html
apo.org.au,2,https://apo.org.au/node/325683;https://apo.org.au/node/314916
apollo247.com,2,https://www.apollo247.com/health-topics/thyroid/soyabean-for-thyroid-patients;https://www.apollo247.com/health-topics/alcoholic-liver-disease/alcohol-related-liver-diseases-risk-signs-and-care
sahealth.sa.gov.au,2,https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/conditions/food+safety/keeping+your+food+safe/egg+safety/egg+safety+why+it+is+important;https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/conditions/food+safety/keeping+your+food+safe/egg+safety/myths+and+facts+about+eggs
sahyadrihospital.com,2,https://sahyadrihospital.com/blog/can-wi-fi-cause-cancer-understanding-the-risks-and-reassurance-behind-radiation/;https://sahyadrihospital.com/blog/can-wi-fi-cause-cancer-understanding-the-risks-and-reassurance-behind-radiation/
sanitarium.com,2,"https://www.sanitarium.com/au/health-nutrition/vegetarian-eating/power-proteins;https://www.sanitarium.com/au/health-nutrition/nutrition/sugar,-friend-or-foe"
sermo.com,2,https://www.sermo.com/resources/nanomedicine/;https://www.sermo.com/resources/3d-printing-in-healthcare/
securityweek.com,2,https://www.securityweek.com/quantum-decryption-of-rsa-is-much-closer-than-expected/;https://www.securityweek.com/quantum-decryption-of-rsa-is-much-closer-than-expected/
segura.security,2,https://segura.security/post/encryption-for-cybersecurity/;https://segura.security/post/encryption-for-cybersecurity/
sekologistics.com,2,https://www.sekologistics.com/emea-en/resource-hub/knowledge-hub/the-impact-of-autonomous-vehicles-on-freight-transportation/;https://www.sekologistics.com/en/resource-hub/knowledge-hub/how-blockchain-technology-is-transforming-supply-chain-transparency/
amtrustfinancial.com,2,https://amtrustfinancial.com/blog/loss-control/potential-consequences-wearing-face-masks-covid19;https://amtrustfinancial.com/blog/small-business/5-data-breach-prevention-tips
heartandstroke.ca,2,https://www.heartandstroke.ca/healthy-living/healthy-eating/reduce-sugar;https://www.heartandstroke.ca/healthy-living/healthy-eating/reduce-salt
hedera.com,2,https://hedera.com/learning/smart-contract-security/;https://hedera.com/learning/defi-risks/
hudsonlabautomation.com,2,https://hudsonlabautomation.com/a-brief-history-of-synthetic-biology/;https://hudsonlabautomation.com/pros-and-cons-of-synthetic-biology/
soyconnection.com,2,https://www.soyconnection.com/nutrition-and-research;https://www.soyconnection.com/nutrition-and-research/soy-myths-facts
americanaddictioncenters.org,2,https://americanaddictioncenters.org/alcohol/binge-drinking;https://americanaddictioncenters.org/alcohol/binge-drinking
cellink.com,2,https://www.cellink.com/blog/3d-printed-organs/;https://www.cellink.com/blog/3d-printed-organs/
hartfordhospital.org,2,https://hartfordhospital.org/about-hh/news-center/news-detail?articleId=61881;https://hartfordhospital.org/about-hh/news-center/news-detail?articleId=27851&publicid=46
haseloff.plantsci.cam.ac.uk,2,https://haseloff.plantsci.cam.ac.uk/resources/SynBio_reports/NAS_Biodefense2018.pdf;https://haseloff.plantsci.cam.ac.uk/resources/SynBio_reports/HSE_rr944.pdf
hcf.com.au,2,https://www.hcf.com.au/health-agenda/food-diet/nutrition/eating-less-processed-food;https://www.hcf.com.au/health-agenda/food-diet/nutrition/impact-of-sugar-on-body
healthify.nz,2,https://healthify.nz/medicines-a-z/i/influenza-vaccine-adults;https://healthify.nz/medicines-a-z/i/influenza-vaccine-adults
healthministries.com,2,https://www.healthministries.com/safety-of-soy-myths-and-facts/;https://www.healthministries.com/wp-content/uploads/2020/03/FACT-SHEET-SAFETY-OF-SOY-MYTHS-AND-FACTS.pdf
healthpolicy-watch.news,2,https://healthpolicy-watch.news/dental-amalgam-set-to-be-phased-out-by-2034-to-reduce-toxic-mercury-exposures/;https://healthpolicy-watch.news/microplastics-in-the-brain/
health-safety.ed.ac.uk,2,https://health-safety.ed.ac.uk/guidance/hazardous-substances/3d-printers;https://health-safety.ed.ac.uk/guidance/hazardous-substances/3d-printers
cepa.org,2,https://cepa.org/article/encryption-backdoors-from-child-safety-to-houthis/;https://cepa.org/article/encryption-backdoors-from-child-safety-to-houthis/
certik.com,2,https://www.certik.com/blog/smart-contract-security-protecting-digital-assets;https://www.certik.com/blog/what-is-a-blockchain-vulnerability
ccla.org,2,https://ccla.org/privacy/surveillance-technology/vaccine-passports/immunity-passports-a-new-journey-to-inequality/;https://ccla.org/our-work/privacy/surveillance-technology/facial-recognition/
huawei.com,2,https://www.huawei.com/en/media-center/transform/23/03-Yuan-Liang;https://www.huawei.com/en/trust-center/post-quantum-cryptography
historyofvaccines.org,2,https://historyofvaccines.org/getting-vaccinated/vaccine-faq/vaccine-side-effects-and-adverse-events/;https://historyofvaccines.org/blog/timing-your-flu-shot-science-behind-when-get-vaccinated/
hollandandbarrett.com,2,https://www.hollandandbarrett.com/the-health-hub/natural-beauty/aromatherapy/the-many-essential-oil-benefits/;https://www.hollandandbarrett.com/the-health-hub/food-drink/diets/vegan/the-best-sources-of-vegan-protein/
health.govt.nz,2,https://www.health.govt.nz/publications/community-water-fluoridation-an-evidence-review;https://www.health.govt.nz/news/vaping-product-warning-issued
health.nsw.gov.au,2,https://www.health.nsw.gov.au/environment/water/Pages/fluoridation-fact-sheet.aspx;https://www.health.nsw.gov.au/environment/water/Pages/fluoridation-fact-sheet.aspx
health.state.mn.us,2,https://www.health.state.mn.us/communities/environment/fish/guidance/hganalyses.html;https://www.health.state.mn.us/communities/environment/water/factsheet/chlorination.html
health.yahoo.com,2,https://health.yahoo.com/wellness/nutrition/articles/4-stevia-side-effects-might-183037338.html;https://health.yahoo.com/conditions/cardiovascular/articles/1-mistake-making-trying-lower-123000112.html
haptic-networks.com,2,https://haptic-networks.com/wifi/myth-busters-wifi-safety/;https://haptic-networks.com/wifi/myth-busters-wifi-safety/
chainalysis.com,2,https://www.chainalysis.com/;https://www.chainalysis.com/blog/2025-crypto-crime-report-introduction/
checkpoint.com,2,https://www.checkpoint.com/cyber-hub/cyber-security/top-8-cyber-security-vulnerabilities/;https://www.checkpoint.com/cyber-hub/threat-prevention/ransomware/
alveo3d.com,2,https://www.alveo3d.com/en/top-6-misunderstandings-3d-printing-emissions/;https://www.alveo3d.com/en/3d-printer-filament-nanoparticles/
seas-at-risk.org,2,https://seas-at-risk.org/general-news/ending-overfishing-to-counter-climate-change/;https://seas-at-risk.org/press-releases/france-fails-to-prevent-thousands-of-dolphin-deaths/
seashepherd.ch,2,https://www.seashepherd.ch/fr-ch/news-et-evenements/fourth-year-frontline-dolphins-5/;https://www.seashepherd.ch/fr-ch/news-et-evenements/dead-dolphins-bycatch-4/
sciepublish.com,2,https://www.sciepublish.com/article/pii/361;https://www.sciepublish.com/article/pii/508
scarlettgroup.com,2,https://www.scarlettgroup.com/big-data-privacy-concerns;https://www.scarlettgroup.com/big-data-privacy-concerns
stemcellthailand.org,2,https://stemcellthailand.org/reproductive-therapeutic-cloning/;https://stemcellthailand.org/reproductive-therapeutic-cloning/
springermedizin.de,2,https://www.springermedizin.de/racial-residential-segregation-and-covid-19-vaccine-uptake-an-an/25826504;https://www.springermedizin.de/utilization-of-public-health-care-by-people-with-private-health-/18210126
soulmatesventures.com,2,https://www.soulmatesventures.com/40-of-plants-are-at-risk-of-extinction-genome-editing-may-fix-it/;https://www.soulmatesventures.com/40-of-plants-are-at-risk-of-extinction-genome-editing-may-fix-it/
southeastcoalash.org,2,http://www.southeastcoalash.org/about-coal-ash/coal-ash-storage/;http://www.southeastcoalash.org/about-coal-ash/public-health-impacts/
allianzcare.com,2,https://www.allianzcare.com/en/about-us/blog/ensure-safe-drinking-water.html;https://www.allianzcare.com/en/about-us/blog/health-risks-contaminated-water.html
alliedacademies.org,2,https://www.alliedacademies.org/articles/radiological-risks-associated-with-transportation-of-liquid-waste-generated-from99mo-production-9073.html;https://www.alliedacademies.org/articles/designer-babies-exploring-the-controversies-surrounding-genetic-engineering-in-human-embryos-28585.html
ajph.aphapublications.org,2,https://ajph.aphapublications.org/doi/10.2105/AJPH.2025.308166;https://ajph.aphapublications.org/doi/10.2105/AJPH.2025.308166
gdpr.eu,2,https://gdpr.eu/what-is-gdpr/;https://gdpr.eu/what-is-gdpr/
gem.wiki,2,https://www.gem.wiki/Clean_Coal;https://www.gem.wiki/Mine_Safety
geneconvenevi.org,2,https://www.geneconvenevi.org/tag/conservation/;https://www.geneconvenevi.org/articles/stowers-scientists-uncover-principles-underlying-the-toxicity-of-selfish-genes/
genedrives.ch,2,https://genedrives.ch/;https://genedrives.ch/
greenamerica.org,2,https://greenamerica.org/fight-dirty-energy/amazon-build-cleaner-cloud/10-reasons-oppose-nuclear-energy;https://greenamerica.org/fight-dirty-energy/amazon-build-cleaner-cloud/10-reasons-oppose-nuclear-energy
greenly.earth,2,https://greenly.earth/en-gb/blog/ecology-news/carbon-emissions-what-you-need-to-know;https://greenly.earth/en-gb/blog/industries/why-is-space-tourism-a-risk-to-the-climate
greenpeace.org.uk,2,https://www.greenpeace.org.uk/resources/renewable-auction-failure-briefing/;https://www.greenpeace.org.uk/challenges/palm-oil/
goodness.com.au,2,https://goodness.com.au/blog/heavy-metals-in-celtic-sea-salt-what-you-need-to-know/?srsltid=AfmBOop1pAU5pnEUgCmYTLKixrHxHWTc-49v4UNQdKxf9AM6zG5nd1AC;https://goodness.com.au/blog/what-is-sustainable-fishing/?srsltid=AfmBOorz8t6MsazhlSDFXfTB4QD7MC9eCQFO9-v_UKxKMT3KxlwLfLFu
chinalawtranslate.com,2,https://www.chinalawtranslate.com/en/social-credit-action-in-2025/;https://www.chinalawtranslate.com/en/social-credit-documents/
cgai.ca,2,https://www.cgai.ca/shutting_the_backdoor;https://www.cgai.ca/shutting_the_backdoor
grandviewresearch.com,2,https://www.grandviewresearch.com/industry-analysis/algae-biofuel-market;https://www.grandviewresearch.com/industry-analysis/additive-manufacturing-market
globecore.com,2,https://globecore.com/askme/topic/what-are-the-environmental-impacts-of-producing-biodiesel-from-soybeans/;https://globecore.com/askme/topic/what-are-the-environmental-impacts-of-producing-biodiesel-from-soybeans/
gfieurope.org,2,https://gfieurope.org/blog/cultivated-meat-could-slash-climate-impact-of-meat-production-by-92/;https://gfieurope.org/is-plant-based-meat-ultra-processed/
forum.effectivealtruism.org,2,https://forum.effectivealtruism.org/posts/4LimpA4pyLemxN4BF/ai-moral-alignment-the-most-important-goal-of-our-generation;https://forum.effectivealtruism.org/posts/eXoSta5fnpz5FDodE/u-s-ubi-study-2024-more-bad-than-good
global-citizenship.eui.eu,2,https://global-citizenship.eui.eu/research/global-citizenship-technology/social-credit-systems/;https://global-citizenship.eui.eu/research/global-citizenship-technology/social-credit-systems/
geneticsandsociety.org,2,https://www.geneticsandsociety.org/article/inside-garage-labs-diy-gene-hackers-whose-hobby-may-terrify-you;https://www.geneticsandsociety.org/article/welcome-clone-farm
genevaassociation.org,2,https://www.genevaassociation.org/sites/default/files/research-topics-document-type/pdf_public/research_brief_-_global_insurance_protection_gaps.pdf;https://www.genevaassociation.org/sites/default/files/research-topics-document-type/pdf_public/understanding_and_addressing_global_insurance_protection_gaps.pdf
gcsp.ch,2,https://www.gcsp.ch/news/focus-challenges-synthetic-biology;https://www.gcsp.ch/sites/default/files/2024-12/pb-3-preventing-increased-uncontrolled-militarisation-outer-space.pdf
cifor-icraf.org,2,https://www.cifor-icraf.org/publications/pdf_files/WPapers/CIFOR-ICRAF-WP-22.pdf;https://www.cifor-icraf.org/publications/pdf_files/Books/BIUFRO1602.pdf
cigionline.org,2,https://www.cigionline.org/articles/whats-really-stake-vaccine-passports/;https://www.cigionline.org/publications/what-is-the-environmental-impact-of-cryptocurrency/
cir-safety.org,2,https://www.cir-safety.org/sites/default/files/melalt092021FR.pdf;https://www.cir-safety.org/sites/default/files/soypep092015final.pdf
alignment.anthropic.com,2,https://alignment.anthropic.com/2025/recommended-directions/;https://alignment.anthropic.com/2026/teaching-claude-why/
smw.ch,2,https://smw.ch/index.php/smw/article/view/1947/2774;https://smw.ch/index.php/smw/article/view/2199/3278
skb.com,2,https://skb.com/;https://skb.com/
technology.esa.int,2,https://technology.esa.int/page/space-debris-mitigation;https://technology.esa.int/upload/media/ESA-Space-Debris-Mitigation-Requirements-ESSB-ST-U-007-Issue1.pdf
sustainablefootprint.org,2,https://sustainablefootprint.org/food-or-fuel-how-environmental-is-biofuel/;https://sustainablefootprint.org/food-or-fuel-how-environmental-is-biofuel/
swiss-food.ch,2,https://swiss-food.ch/en/glossary/organic-pesticides;https://swiss-food.ch/en/glossary/organic-pesticides
swissmedic.ch,2,https://www.swissmedic.ch/swissmedic/en/home/news/coronavirus-covid-19/nebenwirkungen-covid-19-impfungen-update-3.html;https://www.swissmedic.ch/swissmedic/en/home/news/mitteilungen/covid-19-vaccines-safety-monitoring.html
systemicjustice.org,2,https://systemicjustice.org/article/facebook-and-genocide-how-facebook-contributed-to-genocide-in-myanmar-and-why-it-will-not-be-held-accountable/;https://systemicjustice.org/article/facebook-and-genocide-how-facebook-contributed-to-genocide-in-myanmar-and-why-it-will-not-be-held-accountable/
aimultiple.com,2,https://aimultiple.com/quantum-ai;https://aimultiple.com/ai-job-loss
climateintegrity.org,2,https://climateintegrity.org/projects/plastics-fraud;https://climateintegrity.org/uploads/media/Fraud-of-Plastic-Recycling-2024.pdf
citigroup.com,2,https://www.citigroup.com/rcs/citigpa/storage/public/Citi_Institute_Quantum_Threat.pdf;https://www.citigroup.com/rcs/citigpa/storage/public/Citi_Institute_Quantum_Threat.pdf
cityofhope.org,2,https://www.cityofhope.org/orange-county/blog/aspartame-and-cancer-risk;https://www.cityofhope.org/orange-county/blog/aspartame-and-cancer-risk
fonterra.com,2,https://www.fonterra.com/nz/en/dairy-nutrition-hub/learn-and-discover/content/how-much-calcium-is-really-in-milk.html;https://www.fonterra.com/nz/en/dairy-nutrition-hub/learn-and-discover/content/dairy-for-lactose-intolerance.html
foodandwine.com,2,https://www.foodandwine.com/what-are-pasteurized-eggs-11693091;https://www.foodandwine.com/bottled-water-dispenser-safety-washington-state-university-study-11877002
futurecoal.org,2,https://www.futurecoal.org/clean-coal-technologies/;https://www.futurecoal.org/clean-coal-technologies/clean-coal-mining-technologies/
futurelearn.com,2,https://www.futurelearn.com/info/courses/prison-health-vaccinations-for-people-working-and-living-in-prisons-non-vaccine-trained-staff-/0/steps/376974;https://www.futurelearn.com/info/courses/defi-exploring-decentralised-finance-with-blockchain-technologies/0/steps/256219
gardasil9.com,2,https://www.gardasil9.com/patient-pd/what-is-gardasil-9/safety-and-side-effects/;https://www.gardasil9.com/patient-pd/what-is-gardasil-9/safety-and-side-effects/
frontlinegenomics.com,2,https://frontlinegenomics.com/evolution-of-cloning-a-dolly-good-show/;https://frontlinegenomics.com/conservation-genomics-saving-a-million-species-from-extinction/
ftloscience.com,2,https://ftloscience.com/lab-grown-meat-safe-harmful-chemicals/;https://ftloscience.com/lab-grown-meat-safe-harmful-chemicals/
forum.prusa3d.com,2,https://forum.prusa3d.com/forum/english-forum-general-discussion-announcements-and-releases/metal-printing-on-fdm/;https://forum.prusa3d.com/forum/english-forum-general-discussion-announcements-and-releases/harmful-emissions-from-3d-printing-prusa-recommendations/?language=de
ciwf.org.uk,2,https://www.ciwf.org.uk/media/7427248/farm-animal-cloning-factsheet-formatted.pdf;https://www.ciwf.org.uk/media/7427248/farm-animal-cloning-factsheet-formatted.pdf
cleanfuels.org,2,https://cleanfuels.org/studies-show-the-real-impact-of-biodiesel/;https://cleanfuels.org/studies-show-the-real-impact-of-biodiesel/
